Flops1,Flops2,Flops3,performance1,performance2,performance3,averagetime1,averagetime2,averagetime3
79320422400,2897007104,0,0.022269968,0.065642652,22.76492574,0.072125631,0.040441439,0
79320422400,3436117120,0,0.022269968,0.065642652,22.76492574,0.072703599,0.04927252,0
79320422400,4390381952,0,0.022269968,0.065642652,22.76492574,0.072368895,0.06030505,0
1824033792,1824033792,0,0.022269968,0.065642652,22.76492574,0.017833125,0.017762488,0
1824033792,4133742592,0,0.022269968,0.065642652,22.76492574,0.017731801,0.025920103,0
1824033792,11603945472,0,0.022269968,0.065642652,22.76492574,0.016710157,0.047989908,0
1824033792,7609140224,0,0.022269968,0.065642652,22.76492574,0.01593263,0.013023326,0
1824033792,15470314496,0,0.022269968,0.065642652,22.76492574,0.016074109,0.01379538,0
1824033792,19632112640,0,0.022269968,0.065642652,22.76492574,0.016012028,0.01407081,0
1824033792,2897007104,0,0.022269968,0.065642652,22.76492574,0.0160734,0.04159967,0
1824033792,3436117120,0,0.022269968,0.065642652,22.76492574,0.015619454,0.054030402,0
1824033792,4390381952,0,0.022269968,0.065642652,22.76492574,0.016006083,0.064673249,0
4133742592,4133742592,0,0.022269968,0.065642652,22.76492574,0.024646149,0.02430723,0
4133742592,11603945472,0,0.022269968,0.065642652,22.76492574,0.023508555,0.047183516,0
4133742592,7609140224,0,0.022269968,0.065642652,22.76492574,0.022567505,0.013030284,0
4133742592,15470314496,0,0.022269968,0.065642652,22.76492574,0.022322121,0.0136182,0
4133742592,19632112640,0,0.022269968,0.065642652,22.76492574,0.022138731,0.014050038,0
4133742592,2897007104,0,0.022269968,0.065642652,22.76492574,0.022357234,0.041553015,0
4133742592,3436117120,0,0.022269968,0.065642652,22.76492574,0.022405994,0.054981991,0
4133742592,4390381952,0,0.022269968,0.065642652,22.76492574,0.022673823,0.062529625,0
11603945472,11603945472,0,0.022269968,0.065642652,22.76492574,0.044939595,0.045116628,0
11603945472,7609140224,0,0.022269968,0.065642652,22.76492574,0.042967176,0.012616736,0
11603945472,15470314496,0,0.022269968,0.065642652,22.76492574,0.042180253,0.0135408,0
11603945472,19632112640,0,0.022269968,0.065642652,22.76492574,0.04264583,0.01377264,0
11603945472,2897007104,0,0.022269968,0.065642652,22.76492574,0.04322423,0.041448589,0
11603945472,3436117120,0,0.022269968,0.065642652,22.76492574,0.043897572,0.054163219,0
11603945472,4390381952,0,0.022269968,0.065642652,22.76492574,0.043676646,0.060960536,0
7609140224,7609140224,0,0.022269968,0.065642652,22.76492574,0.012433862,0.012254146,0
7609140224,15470314496,0,0.022269968,0.065642652,22.76492574,0.012095585,0.013281315,0
7609140224,19632112640,0,0.022269968,0.065642652,22.76492574,0.01218997,0.013555399,0
7609140224,2897007104,0,0.022269968,0.065642652,22.76492574,0.012181737,0.040085775,0
7609140224,3436117120,0,0.022269968,0.065642652,22.76492574,0.012135471,0.052572797,0
7609140224,4390381952,0,0.022269968,0.065642652,22.76492574,0.012546759,0.058485306,0
15470314496,15470314496,0,0.022269968,0.065642652,22.76492574,0.013004201,0.01272589,0
15470314496,19632112640,0,0.022269968,0.065642652,22.76492574,0.013118614,0.01316037,0
15470314496,2897007104,0,0.022269968,0.065642652,22.76492574,0.012764453,0.039625561,0
15470314496,3436117120,0,0.022269968,0.065642652,22.76492574,0.01318683,0.051998739,0
15470314496,4390381952,0,0.022269968,0.065642652,22.76492574,0.013356257,0.060356646,0
19632112640,19632112640,0,0.022269968,0.065642652,22.76492574,0.013483276,0.013180491,0
19632112640,2897007104,0,0.022269968,0.065642652,22.76492574,0.013392336,0.038597033,0
19632112640,3436117120,0,0.022269968,0.065642652,22.76492574,0.013428024,0.050986312,0
19632112640,4390381952,0,0.022269968,0.065642652,22.76492574,0.013498704,0.062260721,0
2897007104,2897007104,0,0.022269968,0.065642652,22.76492574,0.038931201,0.037770797,0
2897007104,3436117120,0,0.022269968,0.065642652,22.76492574,0.038770583,0.052275883,0
2897007104,4390381952,0,0.022269968,0.065642652,22.76492574,0.039585178,0.059633838,0
3436117120,3436117120,0,0.022269968,0.065642652,22.76492574,0.053226552,0.049097907,0
3436117120,4390381952,0,0.022269968,0.065642652,22.76492574,0.050739685,0.058691925,0
4390381952,4390381952,0,0.022269968,0.065642652,22.76492574,0.05895998,0.060006827,0
8857548800,8857548800,8857548800,0.022269968,0.065642652,22.76492574,0.070607013,0.067999442,0.072737152
8857548800,8857548800,258547251200.00,0.022269968,0.065642652,22.76492574,0.071896159,0.073521055,0.0902375
8857548800,8857548800,79320422400,0.022269968,0.065642652,22.76492574,0.069743666,0.069462161,0.07514246
8857548800,8857548800,1824033792,0.022269968,0.065642652,22.76492574,0.077107753,0.073586573,0.017077701
8857548800,8857548800,4133742592,0.022269968,0.065642652,22.76492574,0.073971382,0.074314227,0.022652536
8857548800,8857548800,11603945472,0.022269968,0.065642652,22.76492574,0.070149301,0.071486021,0.045698389
8857548800,8857548800,7609140224,0.022269968,0.065642652,22.76492574,0.07258888,0.071692667,0.012331553
8857548800,8857548800,15470314496,0.022269968,0.065642652,22.76492574,0.070452681,0.070191603,0.013317581
8857548800,8857548800,19632112640,0.022269968,0.065642652,22.76492574,0.073869843,0.068742959,0.014802916
8857548800,8857548800,2897007104,0.022269968,0.065642652,22.76492574,0.073092341,0.066910929,0.042887347
8857548800,8857548800,3436117120,0.022269968,0.065642652,22.76492574,0.070411892,0.069419329,0.055280667
8857548800,8857548800,4390381952,0.022269968,0.065642652,22.76492574,0.070546003,0.071812615,0.057854935
8857548800,258547251200.00,258547251200.00,0.022269968,0.065642652,22.76492574,0.075295449,0.096227406,0.100919182
8857548800,258547251200.00,79320422400,0.022269968,0.065642652,22.76492574,0.068544165,0.094593672,0.080252802
8857548800,258547251200.00,1824033792,0.022269968,0.065642652,22.76492574,0.07637738,0.097037106,0.016956435
8857548800,258547251200.00,4133742592,0.022269968,0.065642652,22.76492574,0.074938167,0.098390302,0.021898329
8857548800,258547251200.00,11603945472,0.022269968,0.065642652,22.76492574,0.074960724,0.097959301,0.042966797
8857548800,258547251200.00,7609140224,0.022269968,0.065642652,22.76492574,0.075059677,0.095309899,0.01330323
8857548800,258547251200.00,15470314496,0.022269968,0.065642652,22.76492574,0.075007667,0.104824574,0.012878638
8857548800,258547251200.00,19632112640,0.022269968,0.065642652,22.76492574,0.07456816,0.106107811,0.013598771
8857548800,258547251200.00,2897007104,0.022269968,0.065642652,22.76492574,0.073894024,0.094991504,0.038884078
8857548800,258547251200.00,3436117120,0.022269968,0.065642652,22.76492574,0.070806099,0.093702837,0.053455016
8857548800,258547251200.00,4390381952,0.022269968,0.065642652,22.76492574,0.071072704,0.093356575,0.062940725
8857548800,79320422400,79320422400,0.022269968,0.065642652,22.76492574,0.06912635,0.0796123,0.073911152
8857548800,79320422400,1824033792,0.022269968,0.065642652,22.76492574,0.073007304,0.077345413,0.016875748
8857548800,79320422400,4133742592,0.022269968,0.065642652,22.76492574,0.073626888,0.075876214,0.022390062
8857548800,79320422400,11603945472,0.022269968,0.065642652,22.76492574,0.073563938,0.07543775,0.044509214
8857548800,79320422400,7609140224,0.022269968,0.065642652,22.76492574,0.070074862,0.075509872,0.012956445
8857548800,79320422400,15470314496,0.022269968,0.065642652,22.76492574,0.072440994,0.076781663,0.013698163
8857548800,79320422400,19632112640,0.022269968,0.065642652,22.76492574,0.073698982,0.081228773,0.013605391
8857548800,79320422400,2897007104,0.022269968,0.065642652,22.76492574,0.069694299,0.073390377,0.039748347
8857548800,79320422400,3436117120,0.022269968,0.065642652,22.76492574,0.069580476,0.075212684,0.052412839
8857548800,79320422400,4390381952,0.022269968,0.065642652,22.76492574,0.070863766,0.073618689,0.064351991
8857548800,1824033792,1824033792,0.022269968,0.065642652,22.76492574,0.077430587,0.018417381,0.018717314
8857548800,1824033792,4133742592,0.022269968,0.065642652,22.76492574,0.076687434,0.018072118,0.025984968
8857548800,1824033792,11603945472,0.022269968,0.065642652,22.76492574,0.077339786,0.017894362,0.050026351
8857548800,1824033792,7609140224,0.022269968,0.065642652,22.76492574,0.072094908,0.016390293,0.013693029
8857548800,1824033792,15470314496,0.022269968,0.065642652,22.76492574,0.071701159,0.016581737,0.014508671
8857548800,1824033792,19632112640,0.022269968,0.065642652,22.76492574,0.074524158,0.015924856,0.014950566
8857548800,1824033792,2897007104,0.022269968,0.065642652,22.76492574,0.075965025,0.016586502,0.042991506
8857548800,1824033792,3436117120,0.022269968,0.065642652,22.76492574,0.078540126,0.01680937,0.057496013
8857548800,1824033792,4390381952,0.022269968,0.065642652,22.76492574,0.076310473,0.015968587,0.065775285
8857548800,4133742592,4133742592,0.022269968,0.065642652,22.76492574,0.07499982,0.024841041,0.025249796
8857548800,4133742592,11603945472,0.022269968,0.065642652,22.76492574,0.074687486,0.025690386,0.047228315
8857548800,4133742592,7609140224,0.022269968,0.065642652,22.76492574,0.074568053,0.022003986,0.013916439
8857548800,4133742592,15470314496,0.022269968,0.065642652,22.76492574,0.073499256,0.023750319,0.013819559
8857548800,4133742592,19632112640,0.022269968,0.065642652,22.76492574,0.073618307,0.02301213,0.014554044
8857548800,4133742592,2897007104,0.022269968,0.065642652,22.76492574,0.074486966,0.022902195,0.043065386
8857548800,4133742592,3436117120,0.022269968,0.065642652,22.76492574,0.070478156,0.023450473,0.056302908
8857548800,4133742592,4390381952,0.022269968,0.065642652,22.76492574,0.073558055,0.024093206,0.062297128
8857548800,11603945472,11603945472,0.022269968,0.065642652,22.76492574,0.070817832,0.046364846,0.046034202
8857548800,11603945472,7609140224,0.022269968,0.065642652,22.76492574,0.072116704,0.044466048,0.012775229
8857548800,11603945472,15470314496,0.022269968,0.065642652,22.76492574,0.072548541,0.043981536,0.0139742
8857548800,11603945472,19632112640,0.022269968,0.065642652,22.76492574,0.077285262,0.044287623,0.015020339
8857548800,11603945472,2897007104,0.022269968,0.065642652,22.76492574,0.07239491,0.045904571,0.041109736
8857548800,11603945472,3436117120,0.022269968,0.065642652,22.76492574,0.073265688,0.04319343,0.057591161
8857548800,11603945472,4390381952,0.022269968,0.065642652,22.76492574,0.07273855,0.044445985,0.064511572
8857548800,7609140224,7609140224,0.022269968,0.065642652,22.76492574,0.073336991,0.013358811,0.01222159
8857548800,7609140224,15470314496,0.022269968,0.065642652,22.76492574,0.07434339,0.012149337,0.014278556
8857548800,7609140224,19632112640,0.022269968,0.065642652,22.76492574,0.076170336,0.013745049,0.013525336
8857548800,7609140224,2897007104,0.022269968,0.065642652,22.76492574,0.069361808,0.012942777,0.039960909
8857548800,7609140224,3436117120,0.022269968,0.065642652,22.76492574,0.070654047,0.013143055,0.051964302
8857548800,7609140224,4390381952,0.022269968,0.065642652,22.76492574,0.072636424,0.012214195,0.063264383
8857548800,15470314496,15470314496,0.022269968,0.065642652,22.76492574,0.075418592,0.014121936,0.012873505
8857548800,15470314496,19632112640,0.022269968,0.065642652,22.76492574,0.071033117,0.013950495,0.014309185
8857548800,15470314496,2897007104,0.022269968,0.065642652,22.76492574,0.076505076,0.013734063,0.041738297
8857548800,15470314496,3436117120,0.022269968,0.065642652,22.76492574,0.074318804,0.01288082,0.05609807
8857548800,15470314496,4390381952,0.022269968,0.065642652,22.76492574,0.070576582,0.013250376,0.06275205
8857548800,19632112640,19632112640,0.022269968,0.065642652,22.76492574,0.076783258,0.014475084,0.013315498
8857548800,19632112640,2897007104,0.022269968,0.065642652,22.76492574,0.072839301,0.014413907,0.03886833
8857548800,19632112640,3436117120,0.022269968,0.065642652,22.76492574,0.071235251,0.014227261,0.052930468
8857548800,19632112640,4390381952,0.022269968,0.065642652,22.76492574,0.070853439,0.014608296,0.064464073
8857548800,2897007104,2897007104,0.022269968,0.065642652,22.76492574,0.070250441,0.041339758,0.039751861
8857548800,2897007104,3436117120,0.022269968,0.065642652,22.76492574,0.071458991,0.038260264,0.053639353
8857548800,2897007104,4390381952,0.022269968,0.065642652,22.76492574,0.071826859,0.041132468,0.060095137
8857548800,3436117120,3436117120,0.022269968,0.065642652,22.76492574,0.07228031,0.054537527,0.051479187
8857548800,3436117120,4390381952,0.022269968,0.065642652,22.76492574,0.072344818,0.055915452,0.060464928
8857548800,4390381952,4390381952,0.022269968,0.065642652,22.76492574,0.072349729,0.061024592,0.065157494
258547251200.00,258547251200.00,258547251200.00,0.022269968,0.065642652,22.76492574,0.110990289,0.105441331,0.109966575
258547251200.00,258547251200.00,79320422400,0.022269968,0.065642652,22.76492574,0.104488259,0.1024653,0.081731659
258547251200.00,258547251200.00,1824033792,0.022269968,0.065642652,22.76492574,0.103695966,0.103568679,0.015985923
258547251200.00,258547251200.00,4133742592,0.022269968,0.065642652,22.76492574,0.103527344,0.103398213,0.023409559
258547251200.00,258547251200.00,11603945472,0.022269968,0.065642652,22.76492574,0.102359443,0.105915171,0.045891009
258547251200.00,258547251200.00,7609140224,0.022269968,0.065642652,22.76492574,0.112332786,0.109934556,0.012174288
258547251200.00,258547251200.00,15470314496,0.022269968,0.065642652,22.76492574,0.1147145,0.115078627,0.013532886
258547251200.00,258547251200.00,19632112640,0.022269968,0.065642652,22.76492574,0.118117917,0.116931848,0.014054959
258547251200.00,258547251200.00,2897007104,0.022269968,0.065642652,22.76492574,0.100628182,0.100483456,0.040015188
258547251200.00,258547251200.00,3436117120,0.022269968,0.065642652,22.76492574,0.10149858,0.10540115,0.052860045
258547251200.00,258547251200.00,4390381952,0.022269968,0.065642652,22.76492574,0.104136742,0.104189051,0.060329166
258547251200.00,79320422400,79320422400,0.022269968,0.065642652,22.76492574,0.097175275,0.079094208,0.082826109
258547251200.00,79320422400,1824033792,0.022269968,0.065642652,22.76492574,0.100414724,0.085996694,0.015974156
258547251200.00,79320422400,4133742592,0.022269968,0.065642652,22.76492574,0.099708753,0.08325194,0.022949252
258547251200.00,79320422400,11603945472,0.022269968,0.065642652,22.76492574,0.097455544,0.082352562,0.04595765
258547251200.00,79320422400,7609140224,0.022269968,0.065642652,22.76492574,0.100538394,0.082185042,0.01260577
258547251200.00,79320422400,15470314496,0.022269968,0.065642652,22.76492574,0.106544049,0.088819294,0.013587608
258547251200.00,79320422400,19632112640,0.022269968,0.065642652,22.76492574,0.112461859,0.089725932,0.013313029
258547251200.00,79320422400,2897007104,0.022269968,0.065642652,22.76492574,0.098190109,0.076585183,0.042292756
258547251200.00,79320422400,3436117120,0.022269968,0.065642652,22.76492574,0.09787128,0.081132082,0.0531499
258547251200.00,79320422400,4390381952,0.022269968,0.065642652,22.76492574,0.095721735,0.086882703,0.063641579
258547251200.00,1824033792,1824033792,0.022269968,0.065642652,22.76492574,0.096457217,0.018111936,0.018132361
258547251200.00,1824033792,4133742592,0.022269968,0.065642652,22.76492574,0.099419215,0.018467999,0.025691545
258547251200.00,1824033792,11603945472,0.022269968,0.065642652,22.76492574,0.098907891,0.0180597,0.049140701
258547251200.00,1824033792,7609140224,0.022269968,0.065642652,22.76492574,0.103222759,0.015955982,0.01409764
258547251200.00,1824033792,15470314496,0.022269968,0.065642652,22.76492574,0.107239574,0.016905523,0.014125808
258547251200.00,1824033792,19632112640,0.022269968,0.065642652,22.76492574,0.111170139,0.016701193,0.014560168
258547251200.00,1824033792,2897007104,0.022269968,0.065642652,22.76492574,0.098396308,0.016752195,0.044271619
258547251200.00,1824033792,3436117120,0.022269968,0.065642652,22.76492574,0.097940066,0.01627974,0.057644321
258547251200.00,1824033792,4390381952,0.022269968,0.065642652,22.76492574,0.100521155,0.016632058,0.06470686
258547251200.00,4133742592,4133742592,0.022269968,0.065642652,22.76492574,0.099436795,0.024751221,0.02444418
258547251200.00,4133742592,11603945472,0.022269968,0.065642652,22.76492574,0.10229908,0.024653875,0.046736252
258547251200.00,4133742592,7609140224,0.022269968,0.065642652,22.76492574,0.107554584,0.022846906,0.014005975
258547251200.00,4133742592,15470314496,0.022269968,0.065642652,22.76492574,0.111194536,0.022569908,0.014553191
258547251200.00,4133742592,19632112640,0.022269968,0.065642652,22.76492574,0.112159804,0.022942612,0.01445173
258547251200.00,4133742592,2897007104,0.022269968,0.065642652,22.76492574,0.095527415,0.02340532,0.042522167
258547251200.00,4133742592,3436117120,0.022269968,0.065642652,22.76492574,0.099816375,0.0240616,0.054662214
258547251200.00,4133742592,4390381952,0.022269968,0.065642652,22.76492574,0.097624494,0.023423461,0.065765546
258547251200.00,11603945472,11603945472,0.022269968,0.065642652,22.76492574,0.104271988,0.046083057,0.047478448
258547251200.00,11603945472,7609140224,0.022269968,0.065642652,22.76492574,0.104810467,0.04453571,0.013594527
258547251200.00,11603945472,15470314496,0.022269968,0.065642652,22.76492574,0.112335553,0.046381688,0.013431362
258547251200.00,11603945472,19632112640,0.022269968,0.065642652,22.76492574,0.114632577,0.047053542,0.013863022
258547251200.00,11603945472,2897007104,0.022269968,0.065642652,22.76492574,0.096760872,0.045093557,0.041963502
258547251200.00,11603945472,3436117120,0.022269968,0.065642652,22.76492574,0.096671927,0.043834449,0.055971549
258547251200.00,11603945472,4390381952,0.022269968,0.065642652,22.76492574,0.10068435,0.047458751,0.061693216
258547251200.00,7609140224,7609140224,0.022269968,0.065642652,22.76492574,0.106395537,0.013007478,0.012994768
258547251200.00,7609140224,15470314496,0.022269968,0.065642652,22.76492574,0.120068503,0.013337275,0.012914192
258547251200.00,7609140224,19632112640,0.022269968,0.065642652,22.76492574,0.122431125,0.012968038,0.013573951
258547251200.00,7609140224,2897007104,0.022269968,0.065642652,22.76492574,0.096886405,0.013347906,0.041967497
258547251200.00,7609140224,3436117120,0.022269968,0.065642652,22.76492574,0.097232333,0.01327816,0.055957803
258547251200.00,7609140224,4390381952,0.022269968,0.065642652,22.76492574,0.106988309,0.013047936,0.062575197
258547251200.00,15470314496,15470314496,0.022269968,0.065642652,22.76492574,0.126013048,0.013693948,0.013707487
258547251200.00,15470314496,19632112640,0.022269968,0.065642652,22.76492574,0.13500728,0.01387135,0.013605269
258547251200.00,15470314496,2897007104,0.022269968,0.065642652,22.76492574,0.106716419,0.013077824,0.040909953
258547251200.00,15470314496,3436117120,0.022269968,0.065642652,22.76492574,0.103223458,0.013990027,0.055965636
258547251200.00,15470314496,4390381952,0.022269968,0.065642652,22.76492574,0.109077943,0.013990129,0.061687268
258547251200.00,19632112640,19632112640,0.022269968,0.065642652,22.76492574,0.132773138,0.014602567,0.014411859
258547251200.00,19632112640,2897007104,0.022269968,0.065642652,22.76492574,0.110575477,0.014676504,0.039311149
258547251200.00,19632112640,3436117120,0.022269968,0.065642652,22.76492574,0.109296596,0.014025472,0.054928914
258547251200.00,19632112640,4390381952,0.022269968,0.065642652,22.76492574,0.109248952,0.013998011,0.063296426
258547251200.00,2897007104,2897007104,0.022269968,0.065642652,22.76492574,0.096444797,0.042258433,0.040491081
258547251200.00,2897007104,3436117120,0.022269968,0.065642652,22.76492574,0.094330228,0.040283468,0.053860323
258547251200.00,2897007104,4390381952,0.022269968,0.065642652,22.76492574,0.098685978,0.042436809,0.058881556
258547251200.00,3436117120,3436117120,0.022269968,0.065642652,22.76492574,0.095521211,0.054869809,0.053940461
258547251200.00,3436117120,4390381952,0.022269968,0.065642652,22.76492574,0.098648342,0.055660081,0.064778508
258547251200.00,4390381952,4390381952,0.022269968,0.065642652,22.76492574,0.092772116,0.062742232,0.063052621
79320422400,79320422400,79320422400,0.022269968,0.065642652,22.76492574,0.080063396,0.077384482,0.076779708
79320422400,79320422400,1824033792,0.022269968,0.065642652,22.76492574,0.076804689,0.07923206,0.016794438
79320422400,79320422400,4133742592,0.022269968,0.065642652,22.76492574,0.078933534,0.078852967,0.022928975
79320422400,79320422400,11603945472,0.022269968,0.065642652,22.76492574,0.079029083,0.077001581,0.044661721
79320422400,79320422400,7609140224,0.022269968,0.065642652,22.76492574,0.079348786,0.078109317,0.013098515
79320422400,79320422400,15470314496,0.022269968,0.065642652,22.76492574,0.087308912,0.077719383,0.013896276
79320422400,79320422400,19632112640,0.022269968,0.065642652,22.76492574,0.079967887,0.08838981,0.014466999
79320422400,79320422400,2897007104,0.022269968,0.065642652,22.76492574,0.076085576,0.078673064,0.041731582
79320422400,79320422400,3436117120,0.022269968,0.065642652,22.76492574,0.078282616,0.073142084,0.055534065
79320422400,79320422400,4390381952,0.022269968,0.065642652,22.76492574,0.077415328,0.07699494,0.059694341
79320422400,1824033792,1824033792,0.022269968,0.065642652,22.76492574,0.081655634,0.018393865,0.018394955
79320422400,1824033792,4133742592,0.022269968,0.065642652,22.76492574,0.079604909,0.018730587,0.026011952
79320422400,1824033792,11603945472,0.022269968,0.065642652,22.76492574,0.078985743,0.017719473,0.048577974
79320422400,1824033792,7609140224,0.022269968,0.065642652,22.76492574,0.080584963,0.017056631,0.013496899
79320422400,1824033792,15470314496,0.022269968,0.065642652,22.76492574,0.081298124,0.016308583,0.014634354
79320422400,1824033792,19632112640,0.022269968,0.065642652,22.76492574,0.086877378,0.016294592,0.014708744
79320422400,1824033792,2897007104,0.022269968,0.065642652,22.76492574,0.078414316,0.016615613,0.043142954
79320422400,1824033792,3436117120,0.022269968,0.065642652,22.76492574,0.076381631,0.016692502,0.055904437
79320422400,1824033792,4390381952,0.022269968,0.065642652,22.76492574,0.078140495,0.016700315,0.064059817
79320422400,4133742592,4133742592,0.022269968,0.065642652,22.76492574,0.084199298,0.02471041,0.025207682
79320422400,4133742592,11603945472,0.022269968,0.065642652,22.76492574,0.07957035,0.024637388,0.047537585
79320422400,4133742592,7609140224,0.022269968,0.065642652,22.76492574,0.080741331,0.022762968,0.013912863
79320422400,4133742592,15470314496,0.022269968,0.065642652,22.76492574,0.083441403,0.022436791,0.01459109
79320422400,4133742592,19632112640,0.022269968,0.065642652,22.76492574,0.085301374,0.022784409,0.01479397
79320422400,4133742592,2897007104,0.022269968,0.065642652,22.76492574,0.078581658,0.022687013,0.044536372
79320422400,4133742592,3436117120,0.022269968,0.065642652,22.76492574,0.077666917,0.023524577,0.056000791
79320422400,4133742592,4390381952,0.022269968,0.065642652,22.76492574,0.078095628,0.023926213,0.065012168
79320422400,11603945472,11603945472,0.022269968,0.065642652,22.76492574,0.079883963,0.04725736,0.04596989
79320422400,11603945472,7609140224,0.022269968,0.065642652,22.76492574,0.082644293,0.046671752,0.01272387
79320422400,11603945472,15470314496,0.022269968,0.065642652,22.76492574,0.083051283,0.044745701,0.014042543
79320422400,11603945472,19632112640,0.022269968,0.065642652,22.76492574,0.085659611,0.045780127,0.013855402
79320422400,11603945472,2897007104,0.022269968,0.065642652,22.76492574,0.07986452,0.044812935,0.041102652
79320422400,11603945472,3436117120,0.022269968,0.065642652,22.76492574,0.078447365,0.045191083,0.053325319
79320422400,11603945472,4390381952,0.022269968,0.065642652,22.76492574,0.075884705,0.04469429,0.063825
79320422400,7609140224,7609140224,0.022269968,0.065642652,22.76492574,0.082026332,0.013061828,0.012618267
79320422400,7609140224,15470314496,0.022269968,0.065642652,22.76492574,0.083968704,0.012913956,0.013812765
79320422400,7609140224,19632112640,0.022269968,0.065642652,22.76492574,0.091809874,0.012970979,0.013617079
79320422400,7609140224,2897007104,0.022269968,0.065642652,22.76492574,0.083049124,0.012555994,0.042309271
79320422400,7609140224,3436117120,0.022269968,0.065642652,22.76492574,0.0790032,0.012328608,0.054405377
79320422400,7609140224,4390381952,0.022269968,0.065642652,22.76492574,0.08049113,0.012600449,0.063338742
79320422400,15470314496,15470314496,0.022269968,0.065642652,22.76492574,0.089993987,0.013135379,0.013759756
79320422400,15470314496,19632112640,0.022269968,0.065642652,22.76492574,0.093156626,0.013430529,0.014030897
79320422400,15470314496,2897007104,0.022269968,0.065642652,22.76492574,0.078938039,0.014186382,0.041899993
79320422400,15470314496,3436117120,0.022269968,0.065642652,22.76492574,0.082036306,0.013738158,0.052414689
79320422400,15470314496,4390381952,0.022269968,0.065642652,22.76492574,0.085301642,0.013020987,0.063071238
79320422400,19632112640,19632112640,0.022269968,0.065642652,22.76492574,0.099784782,0.014446181,0.0131946
79320422400,19632112640,2897007104,0.022269968,0.065642652,22.76492574,0.082260272,0.013588159,0.04142489
79320422400,19632112640,3436117120,0.022269968,0.065642652,22.76492574,0.081960213,0.013648212,0.054460202
