timestamp,cpu_usage,mem_total,mem_available,gpu_util,gpu_mem_free,gpu_mem_used,model1,averagetime1,model2,averagetime2,model3,averagetime3,Total_Flops,Flops1,Flops2,Flops3
2025/1/7 19:09,0.0563801526677675,1081630146560,1040375398400,76,47826,850,yolov8x,0.098330388, densenet121,0.023484868, nan,,261444258304.00 ,258547251200.00 ,2897007104.00 ,0.00 
2025/1/7 19:12,0.0576443458208227,1081630146560,1039745245184,100,32492,16184,yolov8x,0.098670511, llama3,37.77151418, nan,,4100932368384.03,258547251200.00 ,3842385117184.03,0.00 
2025/1/7 19:15,0.0571745267165071,1081630146560,1039517982720,87,32724,15952,yolov8x,0.098826448, qwen2.5,25.54186235, nan,,3878533593088.0,258547251200.00 ,3619986341888.0,0.00 
2025/1/7 19:18,0.0580409819803209,1081630146560,1039727734784,99,33254,15422,yolov8x,0.099348949, glm4,35.9250874, nan,,4753230526464.0,258547251200.00 ,4494683275264.0,0.00 
2025/1/7 19:22,0.057471074250663,1081630146560,1039915724800,59,47996,680,yolov8m,0.066416025, yolov8m,0.066474915, nan,,158640844800.00 ,79320422400.00 ,79320422400.00 ,0.00 
2025/1/7 19:25,0.058028490226886,1081630146560,1040380207104,38,48156,520,yolov8m,0.066119436, resnet18,0.011488195, nan,,81144456192.00 ,79320422400.00 ,1824033792.00 ,0.00 
2025/1/7 19:28,0.0585584801177155,1081630146560,1040391618560,62,47866,810,yolov8m,0.066340438, resnet50,0.014733045, nan,,83454164992.00 ,79320422400.00 ,4133742592.00 ,0.00 
2025/1/7 19:31,0.058577609805818,1081630146560,1040308756480,69,47740,936,yolov8m,0.066431238, resnet152,0.024533382, nan,,90924367872.00 ,79320422400.00 ,11603945472.00 ,0.00 
2025/1/7 19:34,0.0582868286567472,1081630146560,1040388673536,64,47712,964,yolov8m,0.066599011, vgg11,0.010167084, nan,,86929562624.00 ,79320422400.00 ,7609140224.00 ,0.00 
2025/1/7 19:37,0.0583124304809728,1081630146560,1040366317568,48,48066,610,yolov8m,0.06629768, densenet121,0.02368008, nan,,82217429504.00 ,79320422400.00 ,2897007104.00 ,0.00 
2025/1/7 19:40,0.0569399168715879,1081630146560,1039736983552,97,32740,15936,yolov8m,0.067173308, llama3,36.78615224, nan,,3921705539584.03,79320422400.00 ,3842385117184.03,0.00 
2025/1/7 19:43,0.0572965437058152,1081630146560,1039519547392,31,38102,10704,yolov8m,0.066809632, qwen2.5,25.70009388, nan,,3699306764288.0,79320422400.00 ,3619986341888.0,0.00 
2025/1/7 19:46,0.0562615878763628,1081630146560,1039680131072,99,33256,15420,yolov8m,0.067022391, glm4,36.0221625, nan,,4574003697664.0,79320422400.00 ,4494683275264.0,0.00 
2025/1/7 19:50,0.0555024898321346,1081630146560,1040925036544,44,48316,360,resnet18,0.011644722, resnet18,0.011558097, nan,,3648067584.00 ,1824033792.00 ,1824033792.00 ,0.00 
2025/1/7 19:53,0.0565482148670241,1081630146560,1040934547456,49,48026,650,resnet18,0.011536831, resnet50,0.014811681, nan,,5957776384.00 ,1824033792.00 ,4133742592.00 ,0.00 
2025/1/7 19:56,0.0568869179755256,1081630146560,1040854904832,66,47900,776,resnet18,0.011519253, resnet152,0.024453512, nan,,13427979264.00 ,1824033792.00 ,11603945472.00 ,0.00 
2025/1/7 19:59,0.0567324595756515,1081630146560,1040944513024,65,47872,804,resnet18,0.011687351, vgg11,0.010263058, nan,,9433174016.00 ,1824033792.00 ,7609140224.00 ,0.00 
2025/1/7 20:02,0.0576440928211289,1081630146560,1040957083648,38,48226,450,resnet18,0.011546675, densenet121,0.023235774, nan,,4721040896.00 ,1824033792.00 ,2897007104.00 ,0.00 
2025/1/7 20:05,0.0596889690823032,1081630146560,1041010855936,99,32896,15780,resnet18,0.011582232, llama3,36.10559554, nan,,3844209150976.03,1824033792.00 ,3842385117184.03,0.00 
2025/1/7 20:08,0.0586717062070972,1081630146560,1040772636672,30,36116,12560,resnet18,0.011450176, qwen2.5,25.53511517, nan,,3621810375680.0,1824033792.00 ,3619986341888.0,0.00 
2025/1/7 20:11,0.0575879373372205,1081630146560,1040924397568,99,33254,15422,resnet18,0.01148904, glm4,35.42573223, nan,,4496507309056.0,1824033792.00 ,4494683275264.0,0.00 
2025/1/7 20:15,0.0567209377202686,1081630146560,1041573580800,43,47736,940,resnet50,0.014911591, resnet50,0.014762473, nan,,8267485184.00 ,4133742592.00 ,4133742592.00 ,0.00 
